,ITUB4.SA,PETR4.SA,SANB11.SA,BBAS3.SA,BBDC4.SA,^BVSP,BRL=X
2010-01-01 00:00:00,10.02094841003418,11.378666877746582,10.003899574279785,11.917974472045898,7.298499584197998,70451.0,1.7388999462127686
2010-01-08 00:00:00,9.588446617126465,10.925357818603516,9.818097114562988,11.95817756652832,7.202916622161865,69801.0,1.7640999555587769
2010-01-15 00:00:00,9.06489372253418,10.514931678771973,9.248015403747559,11.41151237487793,6.254334449768066,66270.0,1.8007999658584595
2010-01-22 00:00:00,9.330455780029297,10.600690841674805,9.45915412902832,11.093965530395508,6.250399112701416,65588.0,1.8680000305175781
2010-01-29 00:00:00,9.032014846801758,9.89316177368164,8.884851455688477,11.777292251586914,6.140192985534668,63934.0,1.8803999423980713
2010-02-05 00:00:00,9.381046295166016,10.217828750610352,9.27335262298584,12.468660354614258,6.225684642791748,66129.0,1.8515000343322754
2010-02-12 00:00:00,9.611211776733398,10.62519359588623,9.366253852844238,12.319931030273438,6.36435604095459,67836.0,1.819000005722046
2010-02-19 00:00:00,9.004182815551758,10.530243873596191,8.952414512634277,12.058663368225098,6.108200550079346,66121.0,1.8359999656677246
2010-02-26 00:00:00,9.383576393127441,10.781405448913574,9.155108451843262,11.817492485046387,6.108200550079346,67815.0,1.7884999513626099
2010-03-05 00:00:00,9.611211776733398,11.348038673400879,9.222677230834961,12.315170288085938,6.1110663414001465,69885.0,1.7690000534057617
2010-03-12 00:00:00,9.408868789672852,11.338850975036621,9.1466646194458,12.18450927734375,6.1110663414001465,69697.0,1.7710000276565552
2010-03-19 00:00:00,9.343107223510742,10.781405448913574,8.81728458404541,12.00484561920166,6.1110663414001465,68442.0,1.7990000247955322
